mixture_ID,source_1_path,source_1_gain,source_2_path,source_2_gain,source_3_path,source_3_gain,noise_path,noise_gain,offset1,offset2
89-218-0045_3112-9555-0078_4640-19189-0025,train-clean-100/89/218/89-218-0045.flac,0.5173260560635154,train-clean-100/3112/9555/3112-9555-0078.flac,0.4978021400481079,train-clean-100/4640/19189/4640-19189-0025.flac,0.635180172822471,tr/40ho030p_0.95341_016c020t_-0.95341.wav,1.418291334294283,1.2941862361539238,2.5511206187578854
730-358-0038_7447-91187-0021_3830-12530-0031,train-clean-100/730/358/730-358-0038.flac,0.587948857635626,train-clean-100/7447/91187/7447-91187-0021.flac,0.3757667527915045,train-clean-100/3830/12530/3830-12530-0031.flac,0.6231642302118565,tr/029o030v_0.13404_01sa0114_-0.13404.wav,1.757779836798495,1.4691988722090432,2.5983863890225147
481-123720-0013_1081-128618-0013_3486-166424-0023,train-clean-100/481/123720/481-123720-0013.flac,1.053829317557088,train-clean-100/1081/128618/1081-128618-0013.flac,0.692268666520897,train-clean-100/3486/166424/3486-166424-0023.flac,1.1557106947920812,tr/01lo0304_0.06597_025a0104_-0.06597.wav,1.336951612813239,1.0981667761901526,2.5751313204149597
1594-135914-0077_4051-10927-0024_2764-36616-0005,train-clean-100/1594/135914/1594-135914-0077.flac,1.6137047277742127,train-clean-100/4051/10927/4051-10927-0024.flac,0.7023292564308752,train-clean-100/2764/36616/2764-36616-0005.flac,0.832080353150485,tr/20eo0109_0.85069_028o030e_-0.85069.wav,0.4589432784529949,1.1435635176339107,2.894972175783285
311-124404-0078_4297-13006-0018_7078-271888-0032,train-clean-100/311/124404/311-124404-0078.flac,0.9895558931926588,train-clean-100/4297/13006/4297-13006-0018.flac,0.6148293044517197,train-clean-100/7078/271888/7078-271888-0032.flac,0.6338164886285748,tr/403a010x_0.18389_406o030q_-0.18389.wav,0.7828794175148708,1.1143108216756032,2.827647197693012
6147-34606-0022_2092-145706-0036_4481-17498-0010,train-clean-100/6147/34606/6147-34606-0022.flac,0.552600503920532,train-clean-100/2092/145706/2092-145706-0036.flac,0.9265283348755988,train-clean-100/4481/17498/4481-17498-0010.flac,0.7726234156103059,tr/01ko030r_2.0212_02ca010w_-2.0212.wav,1.495903371422089,1.484264825351079,2.5933454308408503
441-130108-0027_1841-159771-0021_1088-129236-0012,train-clean-100/441/130108/441-130108-0027.flac,0.242480530613633,train-clean-100/1841/159771/1841-159771-0021.flac,0.4303114687502462,train-clean-100/1088/129236/1088-129236-0012.flac,0.4947686723188043,tr/20so0107_0.74704_01io030q_-0.74704.wav,3.351559659945804,1.3424911950325793,2.5428236874600345
4267-72637-0029_3607-135982-0042_3664-178355-0027,train-clean-100/4267/72637/4267-72637-0029.flac,0.5286318082627114,train-clean-100/3607/135982/3607-135982-0042.flac,0.4738653287595956,train-clean-100/3664/178355/3664-178355-0027.flac,0.4147422628663771,tr/40gc0208_2.4806_02co0318_-2.4806.wav,0.5208647842711387,1.110903822784521,2.750603108742652
3440-171009-0009_233-134440-0022_4018-103416-0016,train-clean-100/3440/171009/3440-171009-0009.flac,0.7174018605476097,train-clean-100/233/134440/233-134440-0022.flac,0.6224374744762455,train-clean-100/4018/103416/4018-103416-0016.flac,0.7164027115376791,tr/01to0316_0.64036_01fa010z_-0.64036.wav,3.291641248587513,1.0696611366911024,2.9477400633563406
6415-111615-0023_7859-102521-0015_1898-145724-0025,train-clean-100/6415/111615/6415-111615-0023.flac,0.5303111641762225,train-clean-100/7859/102521/7859-102521-0015.flac,0.4375779025263063,train-clean-100/1898/145724/1898-145724-0025.flac,1.2354922053379596,tr/01uo030u_1.8377_20ao010e_-1.8377.wav,1.6751668380913074,1.336916420330599,2.5665930357766595
5022-29411-0058_2159-179156-0005_374-180298-0010,train-clean-100/5022/29411/5022-29411-0058.flac,0.3609849215679488,train-clean-100/2159/179156/2159-179156-0005.flac,0.906786377564428,train-clean-100/374/180298/374-180298-0010.flac,0.3321148137659434,tr/40lc0206_2.0341_20do010k_-2.0341.wav,0.3859696077835374,1.3772753635096997,2.743394002033697
8108-274318-0009_7859-102519-0042_3240-131231-0076,train-clean-100/8108/274318/8108-274318-0009.flac,0.3983806347521906,train-clean-100/7859/102519/7859-102519-0042.flac,0.2802359450944867,train-clean-100/3240/131231/3240-131231-0076.flac,0.5552265019723264,tr/01to0316_0.69502_20da0104_-0.69502.wav,3.4957082262588237,1.3178785558515698,2.8316415202871115
8630-305213-0012_2092-145706-0034_6836-76549-0032,train-clean-100/8630/305213/8630-305213-0012.flac,0.8188008074946819,train-clean-100/2092/145706/2092-145706-0034.flac,0.9107245828215456,train-clean-100/6836/76549/6836-76549-0032.flac,0.3751985145590775,tr/20da010n_1.4067_01wo031a_-1.4067.wav,0.5606905207678732,1.4894943513882524,2.990306563498802
2989-138028-0007_374-180299-0034_1963-142393-0024,train-clean-100/2989/138028/2989-138028-0007.flac,0.7120548502580742,train-clean-100/374/180299/374-180299-0034.flac,0.7545110592058768,train-clean-100/1963/142393/1963-142393-0024.flac,0.1995034670191446,tr/02eo0317_0.40664_40ac020v_-0.40664.wav,1.0144156252335677,1.2576377332248232,2.8842033223707553
40-222-0004_8095-274346-0006_8123-275216-0024,train-clean-100/40/222/40-222-0004.flac,0.7224994860641131,train-clean-100/8095/274346/8095-274346-0006.flac,0.5275444386613453,train-clean-100/8123/275216/8123-275216-0024.flac,0.4795741956701914,tr/01mo030w_0.50341_018o030f_-0.50341.wav,2.4490673478070675,1.1793042771314908,2.893990563799278
5778-54535-0034_1553-140048-0001_3374-298032-0019,train-clean-100/5778/54535/5778-54535-0034.flac,0.5832570255432932,train-clean-100/1553/140048/1553-140048-0001.flac,0.4278292621527299,train-clean-100/3374/298032/3374-298032-0019.flac,0.56570327902233,tr/01ea010y_0.032535_40io0313_-0.032535.wav,1.9773993522818012,1.136620471385439,2.762317564203541
250-142276-0045_446-123501-0057_7367-86737-0098,train-clean-100/250/142276/250-142276-0045.flac,0.6042526968164303,train-clean-100/446/123501/446-123501-0057.flac,1.1228055868835192,train-clean-100/7367/86737/7367-86737-0098.flac,0.9165612510616484,tr/01xc0205_1.3282_02do030i_-1.3282.wav,2.544921885315868,1.1273590862876688,2.9338886185086186
254-27760-0027_8747-293952-0038_3526-175658-0018,train-clean-100/254/27760/254-27760-0027.flac,0.388282982882242,train-clean-100/8747/293952/8747-293952-0038.flac,0.6544726505784431,train-clean-100/3526/175658/3526-175658-0018.flac,0.8016473031821175,tr/20ao010f_1.7769_012o030r_-1.7769.wav,0.3092139348088392,1.4386027846023564,2.870890528389743
6064-300880-0005_211-122442-0043_7517-100442-0013,train-clean-100/6064/300880/6064-300880-0005.flac,0.4796246143120887,train-clean-100/211/122442/211-122442-0043.flac,0.6447312825138183,train-clean-100/7517/100442/7517-100442-0013.flac,0.3329786642703207,tr/408o030n_2.1501_01jo030q_-2.1501.wav,2.4998395389263925,1.1014396582699928,2.764532330346282
6385-220959-0025_7226-86965-0045_2989-138035-0077,train-clean-100/6385/220959/6385-220959-0025.flac,0.474479317585228,train-clean-100/7226/86965/7226-86965-0045.flac,0.9681767865328296,train-clean-100/2989/138035/2989-138035-0077.flac,1.2619885311258576,tr/022o030u_0.83668_012c0206_-0.83668.wav,5.661263949860859,1.0721241185691732,2.619630149847667
887-123290-0011_201-122255-0024_5778-12761-0002,train-clean-100/887/123290/887-123290-0011.flac,0.6485053333002608,train-clean-100/201/122255/201-122255-0024.flac,0.9479343309753548,train-clean-100/5778/12761/5778-12761-0002.flac,0.7475002435096623,tr/401o0301_0.094351_01mc020s_-0.094351.wav,0.3367191533988791,1.0247856832174405,2.758561544985982
5808-54425-0029_5463-39173-0004_8312-279790-0013,train-clean-100/5808/54425/5808-54425-0029.flac,0.4008053972235538,train-clean-100/5463/39173/5463-39173-0004.flac,0.7516700627125262,train-clean-100/8312/279790/8312-279790-0013.flac,0.6920936116336909,tr/01zo030t_1.2308_20ro010m_-1.2308.wav,1.8536688173617173,1.1227741320317943,2.792335288726398
8098-278278-0004_3723-171115-0025_1594-135914-0075,train-clean-100/8098/278278/8098-278278-0004.flac,0.4063116596083745,train-clean-100/3723/171115/3723-171115-0025.flac,0.6658897382732261,train-clean-100/1594/135914/1594-135914-0075.flac,1.40537785701399,tr/205o0102_2.0619_01bc0210_-2.0619.wav,1.5516249057185358,1.2154093878376422,2.629013281143593
229-130880-0017_7067-76048-0024_4137-11702-0005,train-clean-100/229/130880/229-130880-0017.flac,0.3107778681807082,train-clean-100/7067/76048/7067-76048-0024.flac,0.4190520037819347,train-clean-100/4137/11702/4137-11702-0005.flac,0.655332385086171,tr/20cc010b_1.0263_01jo030x_-1.0263.wav,2.1084454168944013,1.3565418648880572,2.8557816186335705
2989-138035-0056_6415-116629-0019_1034-121119-0062,train-clean-100/2989/138035/2989-138035-0056.flac,0.7445190588753479,train-clean-100/6415/116629/6415-116629-0019.flac,0.5173181313478744,train-clean-100/1034/121119/1034-121119-0062.flac,0.6224182808598987,tr/20jc0107_1.2424_20ba010d_-1.2424.wav,1.2110621913763686,1.4414856998706693,2.685617492178015
7511-102420-0028_2952-410-0033_1116-137572-0034,train-clean-100/7511/102420/7511-102420-0028.flac,0.5501961740138208,train-clean-100/2952/410/2952-410-0033.flac,0.4998569188227778,train-clean-100/1116/137572/1116-137572-0034.flac,1.2409313888986475,tr/01tc020g_0.35653_40fo0304_-0.35653.wav,1.5764731183305678,1.1229219976185498,2.7908882816179603
8324-286681-0019_8747-293952-0064_4406-16882-0045,train-clean-100/8324/286681/8324-286681-0019.flac,0.3847741481627138,train-clean-100/8747/293952/8747-293952-0064.flac,0.8111733187410977,train-clean-100/4406/16882/4406-16882-0045.flac,0.7009451450359839,tr/014o030c_1.766_204c010g_-1.766.wav,0.9460690612295592,1.1630210457999444,2.7916176758032716
3807-4955-0027_625-132118-0049_163-122947-0062,train-clean-100/3807/4955/3807-4955-0027.flac,0.8185521901260782,train-clean-100/625/132118/625-132118-0049.flac,1.0540028787419402,train-clean-100/163/122947/163-122947-0062.flac,1.8405842835742383,tr/01tc020x_1.8168_20lo010h_-1.8168.wav,1.267907732792361,1.4622668523649818,2.657523542868247
5778-54535-0000_2002-139469-0050_1624-168623-0008,train-clean-100/5778/54535/5778-54535-0000.flac,0.4918829512009698,train-clean-100/2002/139469/2002-139469-0050.flac,0.369027136872876,train-clean-100/1624/168623/1624-168623-0008.flac,0.6312085420359763,tr/01jo0315_0.99738_409o030e_-0.99738.wav,1.37559532521647,1.395402792028321,2.632187534345616
32-4137-0034_298-126791-0010_5778-12761-0044,train-clean-100/32/4137/32-4137-0034.flac,0.7388198876684178,train-clean-100/298/126791/298-126791-0010.flac,0.4423318471893883,train-clean-100/5778/12761/5778-12761-0044.flac,0.5488807537383504,tr/01oo031b_1.663_01rc0209_-1.663.wav,2.526962746426652,1.4501583787362626,2.910980266866186
2893-139310-0042_229-130880-0053_4441-76250-0017,train-clean-100/2893/139310/2893-139310-0042.flac,0.5795476987102152,train-clean-100/229/130880/229-130880-0053.flac,0.58471727924672,train-clean-100/4441/76250/4441-76250-0017.flac,0.3395031390575489,tr/204c0104_0.9908_207c010g_-0.9908.wav,0.9078055614010112,1.0833835027270067,2.53198818315278
8580-287363-0002_1355-39947-0077_3879-174923-0060,train-clean-100/8580/287363/8580-287363-0002.flac,0.2313572772701838,train-clean-100/1355/39947/1355-39947-0077.flac,0.6796887614632814,train-clean-100/3879/174923/3879-174923-0060.flac,0.3435371795149625,tr/016o030k_0.22343_023o030n_-0.22343.wav,2.419947861491737,1.4174625454206558,2.7847931510775634
6209-34600-0030_250-142276-0049_7511-102420-0027,train-clean-100/6209/34600/6209-34600-0030.flac,1.1867598569161972,train-clean-100/250/142276/250-142276-0049.flac,0.5411199689240475,train-clean-100/7511/102420/7511-102420-0027.flac,0.3622238918015604,tr/01so0304_0.55966_204a010y_-0.55966.wav,1.3255771341957734,1.1582272278571528,2.95094737455962
1040-133433-0060_1246-124550-0012_7511-102420-0043,train-clean-100/1040/133433/1040-133433-0060.flac,1.033065327414879,train-clean-100/1246/124550/1246-124550-0012.flac,0.75321686248624,train-clean-100/7511/102420/7511-102420-0043.flac,0.3742630694425464,tr/020a0110_0.22255_20no010a_-0.22255.wav,0.3948254541697285,1.3638750462197238,2.911921225871214
7067-76047-0040_3807-4955-0032_4014-186176-0026,train-clean-100/7067/76047/7067-76047-0040.flac,0.5626502650062497,train-clean-100/3807/4955/3807-4955-0032.flac,0.4040717802846267,train-clean-100/4014/186176/4014-186176-0026.flac,0.9383889521271545,tr/20eo010i_1.7613_01ko030o_-1.7613.wav,2.5003745536112767,1.1600870718390202,2.5197809729108207
446-123502-0045_87-121553-0096_6415-116629-0016,train-clean-100/446/123502/446-123502-0045.flac,0.355388661614851,train-clean-100/87/121553/87-121553-0096.flac,0.6826972969624969,train-clean-100/6415/116629/6415-116629-0016.flac,0.512401284303503,tr/207o010t_1.2759_011o0315_-1.2759.wav,2.5948398146246534,1.1312604885339017,2.700663890233171
248-130697-0004_403-216-0018_4441-76262-0021,train-clean-100/248/130697/248-130697-0004.flac,0.5506005891337091,train-clean-100/403/216/403-216-0018.flac,0.4062077686425084,train-clean-100/4441/76262/4441-76262-0021.flac,0.4996335491591775,tr/209a010q_2.4837_01ko030a_-2.4837.wav,2.418723330705298,1.0058068586129911,2.9335855811852105
8098-275181-0013_4362-15663-0038_4160-14187-0009,train-clean-100/8098/275181/8098-275181-0013.flac,0.6053028156464547,train-clean-100/4362/15663/4362-15663-0038.flac,0.571752129859289,train-clean-100/4160/14187/4160-14187-0009.flac,0.5463453512872223,tr/40lo030j_2.2809_01oo030g_-2.2809.wav,1.201953772652285,1.418236674153908,2.9963306963560554
7859-102519-0014_6078-54007-0034_441-128988-0005,train-clean-100/7859/102519/7859-102519-0014.flac,0.4642342657162959,train-clean-100/6078/54007/6078-54007-0034.flac,0.6185963103977181,train-clean-100/441/128988/441-128988-0005.flac,0.4662273869468509,tr/40po031a_2.0407_20po010i_-2.0407.wav,0.8745888487351404,1.2285483633035175,2.5125385158019573
6880-216547-0013_3168-173564-0018_1263-141777-0041,train-clean-100/6880/216547/6880-216547-0013.flac,0.407525239586617,train-clean-100/3168/173564/3168-173564-0018.flac,0.925707353632875,train-clean-100/1263/141777/1263-141777-0041.flac,0.922286992840556,tr/20gc010b_2.1098_014o030n_-2.1098.wav,0.4881936844520604,1.1060973988698457,2.651544499016106
83-3054-0015_6209-34600-0017_8609-262281-0002,train-clean-100/83/3054/83-3054-0015.flac,0.7713340242794744,train-clean-100/6209/34600/6209-34600-0017.flac,0.4977065815842345,train-clean-100/8609/262281/8609-262281-0002.flac,0.6775528015403646,tr/20ao010a_0.11762_017c020c_-0.11762.wav,1.0677874978725277,1.4331994926346068,2.5858550640984737
1069-133699-0005_1841-179183-0035_6081-41998-0032,train-clean-100/1069/133699/1069-133699-0005.flac,0.4039684239470777,train-clean-100/1841/179183/1841-179183-0035.flac,0.3262408675130754,train-clean-100/6081/41998/6081-41998-0032.flac,1.0206662359421137,tr/20dc010m_2.0132_020o030c_-2.0132.wav,1.156858445975975,1.1316868725518918,2.9597975347108187
8226-274371-0053_460-172359-0069_8095-274348-0009,train-clean-100/8226/274371/8226-274371-0053.flac,0.4595897806489183,train-clean-100/460/172359/460-172359-0069.flac,0.5018147287138051,train-clean-100/8095/274348/8095-274348-0009.flac,0.3729093968348358,tr/020o030o_2.2285_20qc0108_-2.2285.wav,5.233740788255589,1.431143411802671,2.6413932842165737
1263-139804-0015_1963-142393-0044_6147-34607-0018,train-clean-100/1263/139804/1263-139804-0015.flac,0.395228328923114,train-clean-100/1963/142393/1963-142393-0044.flac,0.1782534678877585,train-clean-100/6147/34607/6147-34607-0018.flac,0.7015765336684547,tr/020a0105_0.27359_01qo0316_-0.27359.wav,5.436126209812708,1.2131251919307484,2.8962458884113635
460-172359-0076_196-122150-0021_39-121914-0047,train-clean-100/460/172359/460-172359-0076.flac,0.5989605695057182,train-clean-100/196/122150/196-122150-0021.flac,0.9536362248741188,train-clean-100/39/121914/39-121914-0047.flac,0.957462606285348,tr/01jc020s_1.6865_40lo0301_-1.6865.wav,2.01442122805337,1.1883721892152723,2.8846690577229612
2159-179154-0035_8770-295465-0015_5514-19192-0016,train-clean-100/2159/179154/2159-179154-0035.flac,0.7782272131056215,train-clean-100/8770/295465/8770-295465-0015.flac,0.3441645790345888,train-clean-100/5514/19192/5514-19192-0016.flac,0.5533344752307915,tr/409o0313_0.0070116_20io010h_-0.0070116.wav,1.1403288861620315,1.402725331844676,2.9992993626319873
3112-9554-0009_6529-62556-0042_7302-86814-0039,train-clean-100/3112/9554/3112-9554-0009.flac,0.4903269421271577,train-clean-100/6529/62556/6529-62556-0042.flac,0.9381629252255904,train-clean-100/7302/86814/7302-86814-0039.flac,0.5855184073404135,tr/01rc020f_0.18824_20io010h_-0.18824.wav,1.7094237839814688,1.140767110670074,2.7189073540019066
6209-34601-0022_2159-179156-0013_1578-6379-0048,train-clean-100/6209/34601/6209-34601-0022.flac,0.5654708041668196,train-clean-100/2159/179156/2159-179156-0013.flac,0.7918677981514198,train-clean-100/1578/6379/1578-6379-0048.flac,0.4409506908813214,tr/01fa010j_6.9829e-05_40gc020a_-6.9829e-05.wav,2.491055726659816,1.1727930709803984,2.850918275919711
1069-133699-0043_5778-12761-0008_1926-143879-0026,train-clean-100/1069/133699/1069-133699-0043.flac,0.4367664716281885,train-clean-100/5778/12761/5778-12761-0008.flac,0.7050173352954028,train-clean-100/1926/143879/1926-143879-0026.flac,1.3662093721724835,tr/01qc020f_1.2105_20na010w_-1.2105.wav,2.465149397005914,1.3361756118503212,2.714606423327089
5867-48852-0112_2391-145015-0032_730-359-0048,train-clean-100/5867/48852/5867-48852-0112.flac,0.9648339153348662,train-clean-100/2391/145015/2391-145015-0032.flac,0.6347595525818418,train-clean-100/730/359/730-359-0048.flac,0.5735213175069139,tr/20la0110_1.7767_205o010r_-1.7767.wav,2.0513956487347182,1.417166466464708,2.5496286346220254
4267-287369-0031_3214-167607-0002_839-130898-0087,train-clean-100/4267/287369/4267-287369-0031.flac,0.5683790454713616,train-clean-100/3214/167607/3214-167607-0002.flac,0.4285596632499964,train-clean-100/839/130898/839-130898-0087.flac,0.5112197433769425,tr/01wa0114_1.5496_01cc0211_-1.5496.wav,2.0547366114608767,1.1100251213323937,2.9357030626825553
1898-145724-0031_8419-286667-0015_3807-4955-0025,train-clean-100/1898/145724/1898-145724-0031.flac,0.6629775184016479,train-clean-100/8419/286667/8419-286667-0015.flac,0.6172599855692946,train-clean-100/3807/4955/3807-4955-0025.flac,0.3232397411123506,tr/20eo010f_0.22384_403o031a_-0.22384.wav,1.859637017179868,1.0784005935000645,2.5984629238420958
198-126831-0042_39-121915-0013_1263-138246-0000,train-clean-100/198/126831/198-126831-0042.flac,0.8885061097645547,train-clean-100/39/121915/39-121915-0013.flac,0.9808959300545684,train-clean-100/1263/138246/1263-138246-0000.flac,1.088189005119201,tr/021o030h_1.4954_408o030v_-1.4954.wav,1.93049121254465,1.0834694715208768,2.5194139598228538
4680-16026-0017_4853-27671-0038_5339-14134-0040,train-clean-100/4680/16026/4680-16026-0017.flac,0.6278573589688268,train-clean-100/4853/27671/4853-27671-0038.flac,0.3314749018790506,train-clean-100/5339/14134/5339-14134-0040.flac,0.3587018772677675,tr/01yc020x_0.082131_20oc010j_-0.082131.wav,2.749799496051137,1.0117146862943969,2.7261607300112276
32-4137-0025_4898-28461-0050_4214-7146-0027,train-clean-100/32/4137/32-4137-0025.flac,0.4656447751565852,train-clean-100/4898/28461/4898-28461-0050.flac,0.6290357698356407,train-clean-100/4214/7146/4214-7146-0027.flac,0.6195294206981353,tr/020o0313_0.32527_01xo031c_-0.32527.wav,0.988466563282592,1.1122582106841528,2.8244608812238994
6181-216552-0022_2391-145015-0114_6437-66172-0039,train-clean-100/6181/216552/6181-216552-0022.flac,0.5833430882642012,train-clean-100/2391/145015/2391-145015-0114.flac,0.3069385372671036,train-clean-100/6437/66172/6437-66172-0039.flac,0.4536933983023347,tr/206o010g_1.6106_40hc020b_-1.6106.wav,1.6891521405704926,1.336817106461545,2.660594391946178
2910-131096-0017_8838-298546-0052_1970-28415-0021,train-clean-100/2910/131096/2910-131096-0017.flac,0.476269430087664,train-clean-100/8838/298546/8838-298546-0052.flac,0.7519509768292106,train-clean-100/1970/28415/1970-28415-0021.flac,0.5187677726562973,tr/01bc0207_2.1146_014o030k_-2.1146.wav,0.7146897323144763,1.4827275598002267,2.5447957817150737
3486-166446-0038_1970-26100-0016_7178-34645-0030,train-clean-100/3486/166446/3486-166446-0038.flac,0.2488680166021388,train-clean-100/1970/26100/1970-26100-0016.flac,0.3630876523123137,train-clean-100/7178/34645/7178-34645-0030.flac,0.4989121434843108,tr/205c010e_1.7289_20ao010i_-1.7289.wav,0.7370263358659661,1.36069738107168,2.8917681247205955
831-130739-0001_6385-34655-0033_7859-102519-0038,train-clean-100/831/130739/831-130739-0001.flac,0.3622704187467047,train-clean-100/6385/34655/6385-34655-0033.flac,0.3798866833261881,train-clean-100/7859/102519/7859-102519-0038.flac,0.3770083185765128,tr/01go030r_1.7489_014o031b_-1.7489.wav,0.4806135295484877,1.4966260133514149,2.76215673774326
7447-91187-0024_6818-68772-0028_5688-15787-0030,train-clean-100/7447/91187/7447-91187-0024.flac,0.3414940510250555,train-clean-100/6818/68772/6818-68772-0028.flac,0.7581470042710013,train-clean-100/5688/15787/5688-15787-0030.flac,0.4303631776369066,tr/40ec0215_1.3753_205o010j_-1.3753.wav,0.5310512165214553,1.4916034584066444,2.5425538846233047
403-216-0017_5339-14134-0063_307-127540-0032,train-clean-100/403/216/403-216-0017.flac,0.3723633005673739,train-clean-100/5339/14134/5339-14134-0063.flac,0.8964532654582349,train-clean-100/307/127540/307-127540-0032.flac,0.2239807198614149,tr/01ua010z_1.6135_017o0313_-1.6135.wav,0.7723050141886604,1.3030308390321155,2.500862862602133
911-128684-0022_5750-100289-0022_7511-102420-0044,train-clean-100/911/128684/911-128684-0022.flac,0.9019278290541052,train-clean-100/5750/100289/5750-100289-0022.flac,0.3520722379377751,train-clean-100/7511/102420/7511-102420-0044.flac,0.4511417195622003,tr/20ec010b_0.19798_029o030l_-0.19798.wav,0.4466828400736226,1.3935580742500264,2.8321531378217317
311-124404-0033_6880-216547-0014_2989-138035-0001,train-clean-100/311/124404/311-124404-0033.flac,1.458435535206858,train-clean-100/6880/216547/6880-216547-0014.flac,0.9712222274868336,train-clean-100/2989/138035/2989-138035-0001.flac,0.6911303990248522,tr/01no0305_2.0803_014o0303_-2.0803.wav,0.7662137742735444,1.123193687809528,2.8285260322650703
322-124147-0034_8226-274369-0007_7794-295947-0032,train-clean-100/322/124147/322-124147-0034.flac,0.6647598106738741,train-clean-100/8226/274369/8226-274369-0007.flac,0.6373024029046643,train-clean-100/7794/295947/7794-295947-0032.flac,0.4048920908880842,tr/02dc020o_0.53287_025o0305_-0.53287.wav,1.8275216818361095,1.4511380610583309,2.7691080790404956
3440-171006-0021_1088-134315-0018_7794-295947-0034,train-clean-100/3440/171006/3440-171006-0021.flac,1.2624117075276853,train-clean-100/1088/134315/1088-134315-0018.flac,1.0853167718289658,train-clean-100/7794/295947/7794-295947-0034.flac,0.5489510874245842,tr/01qc0201_0.95093_01wo0313_-0.95093.wav,2.3502135336726706,1.0958866581860311,2.7284077290565096
332-128985-0013_1069-133709-0010_39-121915-0014,train-clean-100/332/128985/332-128985-0013.flac,0.4375375792495095,train-clean-100/1069/133709/1069-133709-0010.flac,0.4094915979568499,train-clean-100/39/121915/39-121915-0014.flac,1.7423434353383318,tr/40oo0318_0.7957_018o031a_-0.7957.wav,1.4645584805303369,1.2458384331330388,2.732771324720643
7780-274562-0012_7447-91187-0058_125-121124-0081,train-clean-100/7780/274562/7780-274562-0012.flac,0.5850250720716191,train-clean-100/7447/91187/7447-91187-0058.flac,0.402924211206996,train-clean-100/125/121124/125-121124-0081.flac,0.6182866705649043,tr/01uc020w_1.3639_40ko0309_-1.3639.wav,4.337370392232115,1.2421256593876926,2.7959551721876084
5789-57195-0026_3723-171631-0019_40-121026-0042,train-clean-100/5789/57195/5789-57195-0026.flac,0.5137228998053113,train-clean-100/3723/171631/3723-171631-0019.flac,0.4815113842418534,train-clean-100/40/121026/40-121026-0042.flac,0.5803162418393835,tr/02eo030y_1.311_207a0114_-1.311.wav,1.587421058524726,1.3981882054707577,2.708034641895861
118-121721-0007_2817-142380-0020_8088-284756-0018,train-clean-100/118/121721/118-121721-0007.flac,0.3129076075763423,train-clean-100/2817/142380/2817-142380-0020.flac,0.5755787480910826,train-clean-100/8088/284756/8088-284756-0018.flac,0.5318669977587801,tr/01qo031g_1.635_409o0313_-1.635.wav,2.0889754315071105,1.0553431087309653,2.52623505628559
403-216-0002_3242-8112-0034_1183-133255-0010,train-clean-100/403/216/403-216-0002.flac,0.380138278388618,train-clean-100/3242/8112/3242-8112-0034.flac,0.4080167419990901,train-clean-100/1183/133255/1183-133255-0010.flac,0.7364839348871353,tr/011o0304_0.92885_409o030q_-0.92885.wav,3.9798817707281047,1.26122402492882,2.750926626788699
2136-5143-0037_7148-7763-0026_8630-305213-0009,train-clean-100/2136/5143/2136-5143-0037.flac,0.6764523402381157,train-clean-100/7148/7763/7148-7763-0026.flac,0.4225293697681003,train-clean-100/8630/305213/8630-305213-0009.flac,0.4428909983101678,tr/407a010f_1.707_40fo030i_-1.707.wav,1.7289101941542044,1.3545363095301899,2.5930938687454623
6529-62554-0008_226-131533-0002_1116-137572-0043,train-clean-100/6529/62554/6529-62554-0008.flac,0.7623952633426504,train-clean-100/226/131533/226-131533-0002.flac,1.286003479497242,train-clean-100/1116/137572/1116-137572-0043.flac,1.0030783395290457,tr/025c020y_0.041858_40io0315_-0.041858.wav,2.238613121693397,1.3711193383672589,2.965573918319011
7190-90542-0017_909-131045-0036_1034-121119-0020,train-clean-100/7190/90542/7190-90542-0017.flac,1.1917297880172837,train-clean-100/909/131045/909-131045-0036.flac,0.5448813440099992,train-clean-100/1034/121119/1034-121119-0020.flac,0.4340118421045801,tr/01jc020h_0.79134_02da0110_-0.79134.wav,1.4936651993878534,1.2264578142407954,2.623491336376306
150-132655-0030_163-122947-0051_8580-287363-0028,train-clean-100/150/132655/150-132655-0030.flac,1.0064946429466497,train-clean-100/163/122947/163-122947-0051.flac,0.9880682245979642,train-clean-100/8580/287363/8580-287363-0028.flac,0.5210409759113018,tr/205o010k_1.4514_019a0107_-1.4514.wav,1.2969746607026484,1.300652135174968,2.911481816669266
89-218-0041_6272-70171-0040_5514-19192-0034,train-clean-100/89/218/89-218-0041.flac,0.7199410213302873,train-clean-100/6272/70171/6272-70171-0040.flac,1.521095886618206,train-clean-100/5514/19192/5514-19192-0034.flac,0.400570745265807,tr/01uc020w_0.0053774_408a010z_-0.0053774.wav,1.7008122086246122,1.182917733688392,2.7572039643702193
87-121553-0060_8838-298545-0050_2843-152918-0096,train-clean-100/87/121553/87-121553-0060.flac,0.5709264877062092,train-clean-100/8838/298545/8838-298545-0050.flac,0.5272359287405789,train-clean-100/2843/152918/2843-152918-0096.flac,0.8102284110239415,tr/01bc0206_2.177_01ec020v_-2.177.wav,1.5531647265582142,1.1236385567794929,2.5335674522909244
2843-152918-0050_198-129977-0000_7367-86737-0028,train-clean-100/2843/152918/2843-152918-0050.flac,0.8574271811622857,train-clean-100/198/129977/198-129977-0000.flac,0.1915766592045076,train-clean-100/7367/86737/7367-86737-0028.flac,0.976822927162434,tr/027o0316_0.40296_01ka010e_-0.40296.wav,0.6277849104896079,1.466855529753768,2.5809324148184283
